code,display
675.00,"INFEZIONI DEL CAPEZZOLO,EPISODIO DI ASSISTENZA NON SPECIFICATO"
675.01,"INFEZIONI DEL CAPEZZOLO,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
675.02,"INFEZIONI DEL CAPEZZOLO,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
675.03,"INFEZIONI DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
675.04,"INFEZIONI DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
675.1,ASCESSO DELLA MAMMELLA
675.10,"ASCESSO DELLA MAMMELLA,EPISODIO DI ASSISTENZA NON SPECIFICATO"
675.11,"ASCESSO DELLA MAMMELLA,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
675.12,"ASCESSO DELLA MAMMELLA,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
675.13,"ASCESSO DELLA MAMMELLA,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
675.14,"ASCESSO DELLA MAMMELLA,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
675.2,MASTITE NON PURULENTA
675.20,"MASTITE NON PURULENTA,EPISODIO DI ASSISTENZA NON SPECIFICATO"
675.21,"MASTITE NON PURULENTA,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
675.22,"MASTITE NON PURULENTA,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
675.23,"MASTITE NON PURULENTA,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
675.24,"MASTITE NON PURULENTA,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
675.8,ALTRE INFEZIONI SPECIFICATAMENTE DEL SENO E DEL CAPEZZOLO
675.80,"ALTRE INFEZIONI SPECIFICATAMENTE DEL SENO E DEL CAPEZZOLO,EPISODIO DI ASSISTENZA NON SPECIFICATO"
675.81,"ALTRE INFEZIONI SPECIFICATAMENTE DEL SENO E DEL CAPEZZOLO,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
675.82,"ALTRE INFEZIONI SPECIFICATAMENTE DEL SENO E DEL CAPEZZOLO,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
675.83,"ALTRE INFEZIONI SPECIFICATAMENTE DEL SENO E DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
675.84,"ALTRE INFEZIONI SPECIFICATAMENTE DEL SENO E DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
675.9,INFEZIONE NON SPECIFICATA DEL SENO E DEL CAPEZZOLO
675.90,"INFEZIONE NON SPECIFICATA DEL SENO E DEL CAPEZZOLO,EPISODIO DI ASSISTENZA NON SPECIFICATO"
675.91,"INFEZIONE NON SPECIFICATA DEL SENO E DEL CAPEZZOLO,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
675.92,"INFEZIONE NON SPECIFICATA DEL SENO E DEL CAPEZZOLO,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
675.93,"INFEZIONE NON SPECIFICATA DEL SENO E DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
675.94,"INFEZIONE NON SPECIFICATA DEL SENO E DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676,"ALTRI PROBLEMI DEL SENO ASSOCIATI CON LA GRAVIDANZA, IL PUERPERIO E L'ALLATTAZIONE"
676.0,CAPEZZOLO RETRATTO
676.00,"CAPEZZOLO RETRATTO,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.01,"CAPEZZOLO RETRATTO,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.02,"CAPEZZOLO RETRATTO,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.03,"CAPEZZOLO RETRATTO,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.04,"CAPEZZOLO RETRATTO,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.1,RAGADI DEL CAPEZZOLO
676.10,"RAGADI DEL CAPEZZOLO,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.11,"RAGADI DEL CAPEZZOLO,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.12,"RAGADI DEL CAPEZZOLO,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.13,"RAGADI DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.14,"RAGADI DEL CAPEZZOLO,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.2,INGORGO DELLA MAMMELLA
676.20,"INGORGO DELLA MAMMELLA,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.21,"INGORGO DELLA MAMMELLA,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.22,"INGORGO DELLA MAMMELLA,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.23,"INGORGO DELLA MAMMELLA,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.24,"INGORGO DELLA MAMMELLA,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.3,ALTRI E NON SPECIFICATI DISTURBI DEL SENO
676.30,"ALTRI E NON SPECIFICATI DISTURBI DEL SENO,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.31,"ALTRI E NON SPECIFICATI DISTURBI DEL SENO,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.32,"ALTRI E NON SPECIFICATI DISTURBI DEL SENO,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.33,"ALTRI E NON SPECIFICATI DISTURBI DEL SENO,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.34,"ALTRI E NON SPECIFICATI DISTURBI DEL SENO,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.4,MANCATO ALLATTAMENTO
676.40,"MANCATO ALLATTAMENTO,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.41,"MANCATO ALLATTAMENTO,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.42,"MANCATO ALLATTAMENTO,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.43,"MANCATO ALLATTAMENTO,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.44,"MANCATO ALLATTAMENTO,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.5,SOPPRESSIONE DELLA LATTAZIONE
676.50,"SOPPRESSIONE DELLA LATTAZIONE,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.51,"SOPPRESSIONE DELLA LATTAZIONE,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.52,"SOPPRESSIONE DELLA LATTAZIONE,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.53,"SOPPRESSIONE DELLA LATTAZIONE,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.54,"SOPPRESSIONE DELLA LATTAZIONE,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.6,GALATTORREA
676.60,"GALATTORREA,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.61,"GALATTORREA,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.62,"GALATTORREA,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.63,"GALATTORREA,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.64,"GALATTORREA,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.8,ALTRI DISORDINI DELLA LATTAZIONE
676.80,"ALTRI DISORDINI DELLA LATTAZIONE,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.81,"ALTRI DISORDINI DELLA LATTAZIONE,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.82,"ALTRI DISORDINI DELLA LATTAZIONE,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.83,"ALTRI DISORDINI DELLA LATTAZIONE,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.84,"ALTRI DISORDINI DELLA LATTAZIONE,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
676.9,DISORDINI DELLA LATTAZIONE NON SPECIFICATI
676.90,"DISORDINI DELLA LATTAZIONE NON SPECIFICATI,EPISODIO DI ASSISTENZA NON SPECIFICATO"
676.91,"DISORDINI DELLA LATTAZIONE NON SPECIFICATI,PARTO CON O SENZA MENZIONE DELLA CONDIZIONE ANTEPARTUM"
676.92,"DISORDINI DELLA LATTAZIONE NON SPECIFICATI,PARTO CON MENZIONE DELLE COMPLICAZIONI POSTPARTUM"
676.93,"DISORDINI DELLA LATTAZIONE NON SPECIFICATI,CONDIZIONE O COMPLICAZIONE ANTEPARTUM"
676.94,"DISORDINI DELLA LATTAZIONE NON SPECIFICATI,CONDIZIONE O COMPLICAZIONE POSTPARTUM"
677,"EFFETTO TARDIVO DELLA COMPLICAZIONE DELLA GRAVIDANZA,DEL PARTO,DEL PUERPERIO"
680,FORUNCOLO E FAVO
680.0,FORUNCOLO E FAVO DELLA FACCIA
680.1,FORUNCOLO E FAVO DEL COLLO
680.2,FORUNCOLO E FAVO DEL TRONCO
680.3,FORUNCOLO E FAVO DEL BRACCIO E AVAMBRACCIO
680.4,FORUNCOLO E FAVO DELLA MANO
680.5,FORUNCOLO E FAVO DEI GLUTEI
680.6,"FORUNCOLO E FAVO DELL'ARTO INFERIORE,ECCETTO IL PIEDE"
680.7,FORUNCOLO E FAVO DEL PIEDE
680.8,FORUNCOLO E FAVO DI ALTRE SEDI SPECIFICATE
680.9,FORUNCOLO E FAVO DI ALTRE SEDI NON SPECIFICATE
681,FLEMMONE E ASCESSO DELLE DITA DELLE MANI E DELLE DITA DEI PIEDI
681.0,DITA DELLA MANO
681.00,"FLEMMONE E ASCESSO,NON SPECIFICATO"
681.01,PATERECCIO
681.02,ONICHIA E PARONICHIA DELLE DITA DELLA MANO
681.1,DITA DEL PIEDE
681.10,"FLEMMONE E ASCESSO,NON SPECIFICATO"
681.11,ONICHIA E PARONICHIA DELLE DITA DEL PIEDE
681.9,FLEMMONE E ASCESSO DI DITO NON SPECIFICATO
682,ALTRI FLEMMONI E ASCESSI
682.0,ALTRI FLEMMONI E ASCESSI DELLA FACCIA
682.1,ALTRI FLEMMONI E ASCESSI DEL COLLO
682.2,ALTRI FLEMMONI E ASCESSI TRONCO
682.3,"ALTRI FLEMMONI E ASCESSI,BRACCIO E AVAMBRACCIO"
682.4,"ALTRI FLEMMONI E ASCESSI,MANO ECCETTO LE DITA E IL POLLICE"
682.5,ALTRI FLEMMONI E ASCESSI DEI GLUTEI
682.6,"ALTRI FLEMMONI E ASCESSI,ARTO INFERIORE ECCETTO IL PIEDE"
682.7,ALTRI FLEMMONI E ASCESSI DEL PIEDE ECCETTO LE DITA
682.8,ALTRI FLEMMONI E ASCESSI DI ALTRE SEDI SPECIFICATE
682.9,ALTRI FLEMMONI E ASCESSI SEDI NON SPECIFICATE
683,LINFADENITE ACUTA
684,IMPETIGINE
685,CISTI PILONIDALE
685.0,CISTI PILONIDALE CON ASCESSO
685.1,CISTI PILONIDALE SENZA MENZIONE DI ASCESSO
686,ALTRE INFEZIONI LOCALIZZATE DELLA CUTE E DEL TESSUTO SOTTOCUTANEO
686.0,PIODERMA
686.00,"PIODERMA,NON SPECIFICATO"
686.01,PIODERMA GANGRENOSO
686.09,ALTRO PIODERMA
686.1,GRANULOMA PIOGENICO
686.8,ALTRE INFEZIONI LOCALIZZATE SPECIFICATE DELLA CUTE E DEL TESSUTO SOTTOCUTANEO
686.9,INFEZIONI LOCALIZZATE NON SPECIFICATE DELLA CUTE E DEL TESSUTO SOTTOCUTANEO
690,DERMATOSI ERITEMATO-DESQUAMATIVE
690.1,DERMATITE SEBORROICA
690.10,"DERMATITE SEBORROICA,NON SPECIFICATA"
690.11,SEBORREA DELLA TESTA
690.12,DERMATITE SEBORROICA INFANTILE
690.18,ALTRE DERMATITI SEBORROICHE
690.8,ALTRE DERMATOSI ERITEMATO-SQUAMOSE
691,DERMATITE ATOPICA E AFFEZIONI CORRELATE
691.0,DERMATITE DA PANNOLINO
691.8,ALTRE DERMATITI ATOPICHE E AFFEZIONI CORRELATE
692,DERMATITE DA CONTATTO ED ALTRI ECZEMI
692.0,DERMATITE DA CONTATTO CON DETERGENTI
692.1,DERMATITE DA CONTATTO CON OLI E GRASSI
692.2,DERMATITE DA CONTATTO CON SOLVENTI
692.3,DERMATITE DA CONTATTO CON FARMACI E MEDICAMENTI O PRESIDI PER USO TOPICO
692.4,DERMATITE DA CONTATTO CON ALTRI PRODOTTI CHIMICI
692.5,DERMATITE DA CONTATTO CON ALIMENTI
692.6,DERMATITE DA CONTATTO CON VEGETALI (ECCETTO ALIMENTARI)
692.7,DERMATITE DA RADIAZIONI SOLARI
692.70,DERMATITE NON SPECIFICATA DOVUTA AL SOLE
692.71,USTIONE SOLARE
692.72,DERMATITI ACUTE DA RADIAZIONI SOLARI
692.73,RETICULOIDE ATTINICO E GRANULOMA ATTINICO
692.74,ALTRE DERMATITI CRONICHE DOVUTE ALLE RADIAZIONI SOLARI
692.75,POROCHERATOSI SUPERFICIALE ATTINICA DISSEMINATA (DSAP)
692.76,USTIONE SOLARE DI SECONDO GRADO
692.77,USTIONE SOLARE DI TERZO GRADO
692.79,ALTRE DERMATITI DA RADIAZIONI SOLARI
692.8,DERMATITE DA ALTRI AGENTI SPECIFICATI
692.81,DERMATITE DA CONTATTO CON COSMETICI
692.82,DERMATITE DA ALTRE RADIAZIONI
692.83,DERMATITE DA CONTATTO CON METALLI
692.84,DERMATITE DA CONTATTO CON FORFORA ANIMALE (CANE E GATTO)
692.89,DERMATITE DA ALTRI AGENTI SPECIFICATI
692.9,DERMATITE DA CAUSE NON SPECIFICATE
693,DERMATITI DA SOSTANZE ASSUNTE PER VIA SISTEMICA
693.0,DERMATITE DA FARMACI E MEDICAMENTI O PRESIDI
693.1,DERMATITE DA ALIMENTI
693.8,DERMATITE DA ALTRE SOSTANZE SPECIFICATE ASSUNTE PER VIA SISTEMICA
693.9,DERMATITE DA SOSTANZE NON SPECIFICATE ASSUNTE PER VIA SISTEMICA
694,DERMATOSI BOLLOSE
694.0,DERMATITE ERPETIFORME
694.1,DERMATOSI PUSTOLOSA SUBCORNEALE
694.2,DERMATITE ERPETIFORME GIOVANILE
694.3,IMPETIGINE ERPETIFORME
694.4,PEMFIGO
694.5,PEMFIGOIDE
694.6,PEMFIGOIDE BENIGNO DELLE MUCOSE
694.60,PEMFIGOIDE BENIGNO DELLE MUCOSE SENZA MENZIONE DI INTERESSAMENTO OCULARE
694.61,PEMFIGOIDE BENIGNO DELLE MUCOSE CON INTERESSAMENTO OCULARE
694.8,ALTRE DERMATOSI BOLLOSE SPECIFICATE
694.9,DERMATOSI BOLLOSE NON SPECIFICATE
695,AFFEZIONI ERITEMATOSE
695.0,ERITEMA TOSSICO
695.1,ERITEMA MULTIFORME O POLIMORFO
695.2,ERITEMA NODOSO
695.3,ROSACEA
695.4,LUPUS ERITEMATOSO
695.8,ALTRE AFFEZIONI ERITEMATOSE SPECIFICATE
695.81,MALATTIA DI RITTER
695.89,ALTRE AFFEZIONI ERITEMATOSE SPECIFICATE
695.9,AFFEZIONI ERITEMATOSE NON SPECIFICATE
696,PSORIASI E AFFEZIONI SIMILARI
696.0,ARTROPATIA PSORIASICA
696.1,ALTRE PSORIASI
696.2,PARAPSORIASI
696.3,PITIRIASI ROSEA
696.4,PITIRIASI RUBRA PILARE
696.5,ALTRE E NON SPECIFICATE PITIRIASI
696.8,ALTRE
697,LICHEN
697.0,LICHEN PLANUS
697.1,LICHEN NITIDUS
697.8,ALTRI LICHEN NON CLASSIFICATI ALTROVE
697.9,"LICHEN,NON SPECIFICATO"
698,PRURITO E AFFEZIONI CORRELATE
698.0,PRURITO ANALE
698.1,PRURITO DEGLI ORGANI GENITALI
698.2,PRURIGO
698.3,LICHENIFICAZIONE E LICHEN SIMPLEX CRONICO
698.4,PATOMIMIA CUTANEA O DERMATITE ARTEFATTA
698.8,ALTRE AFFEZIONI PRURIGINOSE SPECIFICATE
698.9,AFFEZIONI PRURIGINOSE NON SPECIFICATE
700,CALLI E CALLOSIT@
701,ALTRE AFFEZIONI ATROFICHE E IPERTROFICHE DELLA CUTE
701.0,SCLERODERMIA CIRCOSCRITTA
701.1,CHERATODERMIA ACQUISITA
701.2,ACANTOSI NIGRICANS ACQUISITA
701.3,STRIE ATROFICHE
701.4,CICATRICI CHELOIDEE
701.5,ALTRE ANOMALIE DEL TESSUTO DI GRANULAZIONE
701.8,ALTRE AFFEZIONI IPERTROFICHE E ATROFICHE SPECIFICATE DELLA CUTE
701.9,AFFEZIONI IPERTROFICHE E ATROFICHE NON SPECIFICATE DELLA CUTE
702,ALTRE DERMATOSI
702.0,CHERATOSI ATTINICA
702.1,CHERATOSI SEBORROICA
702.11,CHERATOSI SEBORROICA INFIAMMATA
702.19,ALTRE CHERATOSI SEBORROICHE
702.8,ALTRE DERMATOSI SPECIFICATE
703,MALATTIE DELLE UNGHIE
703.0,UNGHIA INCARNITA
703.8,ALTRE AFFEZIONI SPECIFICATE DELL'UNGHIA
703.9,AFFEZIONI NON SPECIFICATE DELL'UNGHIA
704,MALATTIE DEI PELI E DEI FOLLICOLI PILIFERI
704.0,ALOPECIA
704.00,"ALOPECIA,NON SPECIFICATA"
704.01,ALOPECIA AREATA
704.02,TELOGEN EFFLUVIUM
704.09,ALTRE
704.1,IRSUTISMO
704.2,ANOMALIE DEL PELO
704.3,VARIAZIONI DEL COLORE DEI CAPELLI
704.8,ALTRE MALATTIE SPECIFICATE DEI PELI E DEI FOLLICOLI PILIFERI
704.9,MALATTIE NON SPECIFICATE DEI PELI E DEI FOLLICOLI PILIFERI
705,MALATTIE DELLE GHIANDOLE SUDORIPARE
705.0,ANIDROSI
705.1,MILIARIA
705.2,IPERIDROSI FOCALE
705.21,IPERIDROSI FOCALE PRIMARIA
705.22,IPERIDROSI FOCALE SECONDARIA
705.8,ALTRE MALATTIE SPECIFICATE DELLE GHIANDOLE SUDORIPARE
705.81,DISIDROSI
705.82,MALATTIA DI FOX-FORDYCE
705.83,IDROSADENITE
705.89,ALTRE MALATTIE SPECIFICATE DELLE GHIANDOLE SUDORIPARE
705.9,MALATTIE NON SPECIFICATE DELLE GHIANDOLE SUDORIPARE
706,MALATTIE DELLE GHIANDOLE SEBACEE
706.0,ACNE VARIOLIFORME
706.1,ALTRE ACNI
706.2,CISTI SEBACEA
706.3,SEBORREA
706.8,ALTRE MALATTIE SPECIFICATE DELLE GHIANDOLE SEBACEE
706.9,MALATTIE NON SPECIFICATE DELLE GHIANDOLE SEBACEE
707,ULCERAZIONE CRONICA DELLA CUTE
707.0,ULCERAZIONE DA DECUBITO
707.00,"ULCERAZIONE DA DECUBITO, SITO NON SPECIFICATO"
707.01,ULCERAZIONE DA DECUBITO DEL GOMITO
707.02,"ULCERAZIONE DA DECUBITO,PARTE SUPERIORE DEL DORSO"
707.03,"ULCERAZIONE DA DECUBITO,PARTE INFERIORE DEL DORSO"
707.04,ULCERAZIONE DA DECUBITO DELL'ANCA
707.05,ULCERAZIONE DA DECUBITO DELLA NATICA
707.06,ULCERAZIONE DA DECUBITO DELLA CAVIGLIA
707.07,ULCERAZIONE DA DECUBITO DEL TALLONE
707.09,ULCERAZIONE DA DECUBITO DI ALTRO SITO
707.1,"ULCERA DEGLI ARTI INFERIORI, ECCETTO ULCERA DA DECUBITO"
707.10,"ULCERA DEGLI ARTI INFERIORI,PARTE NON SPECIFICATA"
707.11,ULCERA DELLA COSCIA
707.12,ULCERA DEL POLPACCIO
707.13,ULCERA DELLA CAVIGLIA
707.14,ULCERA DEL TALLONE E DEL TARSO-METATARSO
707.15,ULCERA DI ALTRE PARTI DEL PIEDE
707.19,ULCERA DI ALTRE PARTI DEGLI ARTI INFERIORI
707.8,ULCERAZIONI CRONICHE DI ALTRE SEDI SPECIFICATE
707.9,ULCERAZIONI CRONICHE DI SEDI NON SPECIFICATE
708,ORTICARIA
708.0,ORTICARIA ALLERGICA
708.1,ORTICARIA IDIOPATICA
708.2,ORTICARIA DA CALDO E DA FREDDO
708.3,DERMOGRAFISMO
708.4,ORTICARIA VIBRATORIA
708.5,ORTICARIA COLINERGICA
708.8,ALTRE ORTICARIE SPECIFICATE
708.9,"ORTICARIA,NON SPECIFICATA"
709,ALTRE ALTERAZIONI DELLA CUTE E DEL TESSUTO SOTTOCUTANEO
709.0,DISCROMIA
709.00,"DISCROMIA,NON SPECIFICATA"
709.01,VITILIGINE
709.09,ALTRE
709.1,ALTERAZIONI VASCOLARI DELLA CUTE
709.2,ALTERAZIONI CICATRIZIALI E FIBROSI DELLA CUTE
709.3,ALTERAZIONI DEGENERATIVE DELLA CUTE
709.4,GRANULOMA DA CORPO ESTRANEO DELLA CUTE E DEL TESSUTO SOTTOCUTANEO
709.8,ALTRE ALTERAZIONI SPECIFICATE DELLA CUTE
709.9,ALTERAZIONI NON SPECIFICATE DELLA CUTE E DEL TESSUTO SOTTOCUTANEO
710,MALATTIE DIFFUSE DEL TESSUTO CONNETTIVO
710.0,LUPUS ERITEMATOSO SISTEMICO
710.1,SCLEROSI SISTEMICA
710.2,MALATTIA DI SJOGREN
710.3,DERMATOMIOSITE
710.4,POLIMIOSITE
710.5,SINDROME EOSINOFILIA E MIALGIA
710.8,"ALTRE MALATTIE DIFFUSE DEL CONNETTIVO,SPECIFICATE"
710.9,"MALATTIE DIFFUSE DEL CONNETTIVO,NON SPECIFICATE"
711,ARTROPATIE DA AGENTI INFETTIVI
711.0,ARTRITE DA PIOGENI
711.00,"ARTRITE DA PIOGENI,SEDE NON SPECIFICATA"
711.01,"ARTRITE DA PIOGENI,SPALLA"
711.02,"ARTRITE DA PIOGENI,GOMITO"
711.03,"ARTRITE DA PIOGENI,POLSO"
711.04,"ARTRITE DA PIOGENI,CARPO,METACARPO ED ARTICOLAZIONI INTERFALANGEE DEL CARPO,METACARPO ED ARTICOLAZIONI INTERFALANGEE DELLA MANO"
711.05,"ARTRITE DA PIOGENI,ANCA"
711.06,"ARTRITE DA PIOGENI,GINOCCHIO"
711.07,"ARTRITE DA PIOGENI,OSSA DEL PIEDE"
711.08,"ARTRITE DA PIOGENI,ALTRE SEDI SPECIFICATE"
711.09,"ARTRITE DA PIOGENI,SEDI MULTIPLE"
711.1,ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE
711.10,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,SEDE NON SPECIFICATA"
711.11,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,SPALLA"
711.12,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,GOMITO"
711.13,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,POLSO"
711.14,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,CARPO,METACARPO ED ARTICOLAZIONI INTERFALANGEE DELLA MANO"
711.15,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,ANCA"
711.16,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,GINOCCHIO"
711.17,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,CAVIGLIA E PIEDE"
711.18,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,ALTRE SEDI SPECIFICATE"
711.19,"ARTROPATIA ASSOCIATA A MALATTIA DI REITER E URETRITI ASPECIFICHE,SEDI MULTIPLE"
711.2,ARTROPATIA NELLA SINDROME DI BEHCET
711.20,"ARTROPATIA NELLA SINDROME DI BEHCET,SEDE NON SPECIFICATA"
711.21,"ARTROPATIA NELLA SINDROME DI BEHCET,SPALLA"
711.22,"ARTROPATIA NELLA SINDROME DI BEHCET,GOMITO"
711.23,"ARTROPATIA NELLA SINDROME DI BEHCET,POLSO"
711.24,"ARTROPATIA NELLA SINDROME DI BEHCET,CARPO,METACARPO ED ARTICOLAZIONI INTERFALANGEE DELLA MANO"
711.25,"ARTROPATIA NELLA SINDROME DI BEHCET,ANCA"
711.26,"ARTROPATIA NELLA SINDROME DI BEHCET,GINOCCHIO"
711.27,"ARTROPATIA NELLA SINDROME DI BEHCET,TIBIO TARSICA ED ARTICOLAZIONI DEL PIEDE"
711.28,"ARTROPATIA NELLA SINDROME DI BEHCET,ALTRE SEDI SPECIFICATE"
711.29,"ARTROPATIA NELLA SINDROME DI BEHCET,SEDI MULTIPLE"
711.3,ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI
711.30,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,SEDE NON SPECIFICATA"
711.31,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,SPALLA"
711.32,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,GOMITO"
711.33,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,POLSO"
711.34,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,CARPO,METACARPO ED ARTICOLAZIONI INTERFALANGEE DELLA MANO"
711.35,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,ANCA"
711.36,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,GINOCCHIO"
711.37,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,TIBIO TARSICA ED ARTICOLAZIONI DEL PIEDE"
711.38,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,ALTRE SEDI SPECIFICATE"
711.39,"ARTROPATIA ASSOCIATA A INFEZIONI INTESTINALI,SEDI MULTIPLE"
711.4,ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE
711.40,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,SEDE NON SPECIFICATA"
711.41,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,SPALLA"
711.42,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,GOMITO"
711.43,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,POLSO"
711.44,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,CARPO,METACARPO ED ARTICOLAZIONI INTERFALANGEE DELLA MANO"
711.45,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,ANCA"
711.46,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,GINOCCHIO"
711.47,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,TIBIO TARSICA ED ARTICOLAZIONI DEL PIEDE"
711.48,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,ALTRE SEDI SPECIFICATE"
711.49,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE BATTERICHE,SEDI MULTIPLE"
711.5,ARTROPATIA ASSOCIATA AD ALTRE MALATTIE VIRALI
711.50,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE VIRALI,SEDE NON SPECIFICATA"
711.51,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE VIRALI,SPALLA"
711.52,"ARTROPATIA ASSOCIATA AD ALTRE MALATTIE VIRALI,GOMITO"
